subject,mirna,expressed,direction
22,hsa-miR-345-3p,1,1
22,hsa-miR-1301-3p,1,-1
22,hsa-miR-3691-5p,1,1
22,hsa-miR-6813-5p,1,1
22,hsa-miR-5580-3p,1,1
22,hsa-miR-190b,1,1
22,hsa-miR-1306-3p,1,1
22,hsa-miR-302d-3p,1,1
22,hsa-miR-4729,1,-1
22,hsa-miR-500b-3p,1,-1
22,hsa-miR-6730-3p,1,-1
22,hsa-miR-449b-3p,1,1
22,hsa-miR-4670-5p,1,1
22,hsa-miR-29a-5p,1,1
22,hsa-miR-585-5p,1,1
22,hsa-miR-3180-3p,1,1
22,hsa-miR-6840-3p,1,-1
22,hsa-let-7b-3p,1,-1
22,hsa-miR-4497,1,1
22,hsa-miR-4775,1,1
22,hsa-miR-3682-3p,1,1
22,hsa-miR-4649-3p,1,-1
22,hsa-miR-514b-5p,1,-1
22,hsa-miR-301a-3p,1,-1
22,hsa-miR-6851-3p,1,1
22,hsa-miR-2116-3p,1,1
22,hsa-miR-766-5p,1,1
22,hsa-miR-548bb-3p,1,-1
22,hsa-miR-542-5p,1,1
22,hsa-miR-874-3p,1,-1
22,hsa-miR-450a-1-3p,1,1
22,hsa-mir-24-1,1,-1
22,hsa-mir-133a-1,1,1
22,hsa-miR-92a-3p,1,1
22,hsa-miR-6755-5p,1,1
22,hsa-let-7c,1,1
22,hsa-miR-4477b,1,-1
22,hsa-miR-4789-3p,1,-1
22,hsa-miR-449c-5p,1,1
22,hsa-miR-6774-5p,1,-1
22,hsa-miR-1233-5p,1,1
22,hsa-miR-548ap-3p,1,-1
22,hsa-miR-6758-3p,1,1
22,hsa-miR-4498,1,1
22,hsa-miR-939-3p,1,1
22,hsa-miR-7705,1,-1
22,hsa-miR-4768-5p,1,-1
22,hsa-miR-874-5p,1,-1
22,hsa-miR-18a-5p,1,1
22,hsa-miR-30b-5p,1,-1
22,hsa-miR-6816-5p,1,1
22,hsa-miR-1228-5p,1,1
22,hsa-miR-4661-5p,1,-1
22,hsa-miR-487a-5p,1,-1
22,hsa-miR-876-5p,1,1
22,hsa-miR-4747-3p,1,1
22,hsa-miR-6804-5p,1,-1
22,hsa-miR-1286,1,-1
22,hsa-miR-548az-5p,1,-1
22,hsa-mir-26a-2,1,-1
22,hsa-miR-6514-3p,1,-1
22,hsa-miR-494-5p,1,-1
22,hsa-miR-6736-3p,1,1
22,hsa-miR-6767-5p,1,1
22,hsa-miR-376c-5p,1,1
22,hsa-miR-181b-3p,1,-1
22,hsa-miR-4703-3p,1,1
22,hsa-miR-3175,1,-1
22,hsa-miR-4677-3p,1,-1
22,hsa-mir-526a-1,1,1
22,hsa-miR-2681-3p,1,-1
22,hsa-miR-5583-3p,1,-1
22,hsa-miR-4286,1,1
22,hsa-miR-514b-3p,1,1
22,hsa-mir-378d-1,1,1
22,hsa-miR-223-3p,1,-1
22,hsa-miR-181b-5p,1,1
22,hsa-miR-512-5p,1,-1
22,hsa-miR-585-3p,1,-1
22,hsa-miR-92b-5p,1,-1
22,hsa-miR-5001-5p,1,1
22,hsa-miR-4661-3p,1,-1
22,hsa-miR-6723-5p,1,-1
22,hsa-miR-551b-3p,1,1
22,hsa-miR-938,1,1
22,hsa-miR-548aj-5p|hsa-miR-548g-5p|hsa-miR-548x-5p,1,-1
22,hsa-miR-374c-3p,1,-1
22,hsa-miR-5009-5p,1,-1
22,hsa-miR-4687-5p,1,1
22,hsa-miR-6793-3p,1,1
22,hsa-miR-5009-3p,1,1
22,hsa-miR-6882-3p,1,-1
22,hsa-miR-1284,1,1
22,hsa-miR-7849-3p,1,-1
22,hsa-miR-7114-3p,1,1
22,hsa-miR-302c-5p,1,1
22,hsa-mir-29b-1,1,-1
22,hsa-miR-3140-5p,1,-1
22,hsa-mir-548u,1,1
22,hsa-miR-520f-5p,1,1
22,hsa-miR-3606-3p,1,-1
22,hsa-mir-4485,1,-1
22,hsa-let-7a-2-3p,1,1
22,hsa-miR-4685-3p,1,-1
22,hsa-miR-605-5p,1,1
22,hsa-miR-6836-3p,1,1
22,hsa-miR-615-5p,1,-1
22,hsa-mir-548s,1,-1
22,hsa-miR-3064-3p,1,1
22,hsa-miR-218-2-3p,1,-1
22,hsa-miR-3160-5p,1,-1
22,hsa-miR-107,1,-1
22,hsa-miR-127-5p,1,1
22,hsa-mir-502,1,-1
22,hsa-miR-30c-1-3p,1,1
22,hsa-miR-4786-5p,1,-1
22,hsa-miR-4635,1,1
22,hsa-miR-627-3p,1,1
22,hsa-miR-423-3p,1,-1
22,hsa-miR-2276-3p,1,-1
22,hsa-miR-1914-5p,1,-1
22,hsa-miR-548j-5p,1,-1
22,hsa-miR-1246,1,-1
22,hsa-miR-6511b-5p,1,1
22,hsa-miR-4632-3p,1,-1
22,hsa-miR-6805-3p,1,1
22,hsa-miR-3176,1,1
22,hsa-miR-2467-3p,1,1
22,hsa-miR-1265,1,-1
22,hsa-miR-4742-5p,1,1
22,hsa-miR-6717-5p,1,1
22,hsa-miR-411-5p,1,-1
22,hsa-miR-194-3p,1,1
22,hsa-miR-6888-3p,1,-1
22,hsa-miR-3680-5p,1,-1
22,hsa-miR-16-5p,1,-1
22,hsa-miR-361-5p,1,-1
22,hsa-miR-183-3p,1,-1
23,hsa-miR-675-5p,1,-1
23,hsa-miR-3944-5p,1,-1
23,hsa-miR-3620-5p,1,1
23,hsa-miR-192-3p,1,-1
23,hsa-miR-4284,1,-1
23,hsa-miR-3606-5p,1,-1
23,hsa-miR-4749-5p,1,-1
23,hsa-miR-3074-3p,1,-1
23,hsa-miR-3617-3p,1,1
23,hsa-miR-598-3p,1,1
23,hsa-miR-101-5p,1,1
23,hsa-mir-548q,1,1
23,hsa-miR-3679-3p,1,1
23,hsa-miR-3667-3p,1,-1
23,hsa-miR-4533,1,-1
23,hsa-mir-500b,1,1
23,hsa-miR-6771-5p,1,1
23,hsa-miR-519d-5p,1,1
23,hsa-miR-4708-3p,1,1
23,hsa-miR-583,1,-1
23,hsa-miR-548aj-3p,1,-1
23,hsa-miR-518f-3p,1,-1
23,hsa-miR-6862-5p,1,-1
23,hsa-miR-504-3p,1,1
23,hsa-miR-6746-5p,1,-1
23,hsa-miR-6826-3p,1,-1
23,hsa-miR-636,1,-1
23,hsa-miR-6742-3p,1,-1
23,hsa-miR-6838-5p,1,-1
23,hsa-miR-6740-5p,1,1
23,hsa-miR-4719,1,-1
23,hsa-miR-381-3p,1,1
23,hsa-miR-187-5p,1,1
23,hsa-miR-140-3p,1,-1
23,hsa-miR-19a-3p,1,-1
23,hsa-miR-548j-3p,1,1
23,hsa-miR-1910-3p,1,1
23,hsa-miR-548ay-5p|hsa-miR-548d-5p,1,-1
23,hsa-miR-6512-3p,1,-1
23,hsa-miR-5580-3p,1,-1
23,hsa-miR-6782-5p,1,1
23,hsa-miR-92a-1-5p,1,1
23,hsa-miR-6733-3p,1,1
23,hsa-miR-4757-5p,1,1
23,hsa-miR-27b-5p,1,1
23,hsa-miR-374a-5p,1,-1
23,hsa-miR-603,1,1
23,hsa-miR-8485,1,-1
23,hsa-miR-518a-3p,1,-1
23,hsa-miR-30c-5p,1,-1
23,hsa-miR-208b-5p,1,1
23,hsa-miR-5583-3p,1,1
23,hsa-miR-4676-5p,1,1
23,hsa-miR-4783-3p,1,-1
23,hsa-miR-4517,1,-1
23,hsa-miR-340-3p,1,-1
23,hsa-miR-3157-3p,1,1
23,hsa-let-7f-1-3p,1,1
23,hsa-miR-6759-3p,1,-1
23,hsa-miR-4254,1,1
23,hsa-miR-99b-3p,1,1
23,hsa-miR-362-3p,1,-1
23,hsa-miR-6818-3p,1,-1
23,hsa-miR-3145-3p,1,-1
23,hsa-miR-451a,1,-1
23,hsa-miR-324-3p,1,1
23,hsa-miR-15a-5p,1,1
23,hsa-miR-518c-3p,1,1
23,hsa-miR-3939,1,-1
23,hsa-miR-4430,1,-1
23,hsa-miR-488-5p,1,-1
23,hsa-mir-19b-1,1,-1
23,hsa-miR-4521,1,1
23,hsa-miR-1298-5p,1,1
23,hsa-miR-548au-5p,1,-1
23,hsa-miR-1270,1,-1
23,hsa-miR-4796-5p,1,-1
23,hsa-miR-3690,1,-1
23,hsa-miR-6165,1,1
23,hsa-miR-146a-5p,1,1
23,hsa-miR-505-3p,1,1
23,hsa-miR-659-5p,1,-1
23,hsa-miR-1248,1,1
23,hsa-miR-6720-5p,1,-1
23,hsa-miR-4479,1,1
23,hsa-miR-138-2-3p,1,-1
23,hsa-miR-1285-3p,1,-1
23,hsa-miR-4754,1,-1
23,hsa-let-7d-3p,1,1
23,hsa-miR-4433b-3p,1,1
23,hsa-miR-576-3p,1,1
23,hsa-miR-34c-5p,1,-1
23,hsa-miR-23b-3p,1,-1
23,hsa-miR-4712-3p,1,-1
23,hsa-miR-4783-5p,1,-1
23,hsa-miR-573,1,-1
23,hsa-miR-548n,1,1
23,hsa-miR-19b-3p,1,1
23,hsa-mir-520c,1,1
23,hsa-miR-4766-5p,1,-1
23,hsa-miR-190a-3p,1,-1
23,hsa-miR-3133,1,1
23,hsa-miR-32-5p,1,-1
23,hsa-miR-1304-3p,1,1
23,hsa-miR-328-5p,1,-1
23,hsa-miR-339-5p,1,-1
23,hsa-miR-196b-3p,1,-1
23,hsa-miR-4797-3p,1,-1
23,hsa-miR-3139,1,1
23,hsa-miR-92b-5p,1,1
23,hsa-miR-6799-3p,1,1
23,hsa-miR-1911-5p,1,-1
23,hsa-miR-4768-5p,1,-1
23,hsa-miR-1185-2-3p,1,-1
23,hsa-miR-1284,1,1
23,hsa-miR-548au-3p,1,1
23,hsa-miR-206,1,-1
23,hsa-miR-3165,1,-1
23,hsa-miR-6843-3p,1,-1
23,hsa-miR-511-3p,1,-1
23,hsa-miR-365b-5p,1,1
23,hsa-miR-609,1,-1
23,hsa-miR-132-3p,1,1
23,hsa-let-7i-3p,1,-1
23,hsa-miR-4524a-5p,1,-1
23,hsa-miR-6746-3p,1,1
23,hsa-miR-4683,1,1
23,hsa-miR-450b-5p,1,-1
23,hsa-miR-4420,1,1
23,hsa-miR-5088-5p,1,-1
23,hsa-miR-6856-3p,1,-1
23,hsa-miR-484,1,1
23,hsa-miR-9-3p,1,-1
23,hsa-miR-589-5p,1,1
23,hsa-miR-7977,1,-1
23,hsa-miR-6834-3p,1,-1
23,hsa-miR-514b-3p,1,-1
23,hsa-miR-4526,1,1
23,hsa-miR-5092,1,-1
23,hsa-miR-6740-3p,1,1
23,hsa-mir-151b,1,1
23,hsa-miR-6795-5p,1,1
23,hsa-miR-7850-5p,1,1
23,hsa-miR-4645-3p,1,1
23,hsa-miR-1238-3p,1,-1
23,hsa-miR-548h-5p,1,-1
23,hsa-miR-15b-3p,1,1
23,hsa-miR-4803,1,-1
23,hsa-miR-374a-3p,1,1
23,hsa-miR-2681-5p,1,1
23,hsa-miR-3616-5p,1,-1
23,hsa-mir-27b,1,1
23,hsa-miR-548aw,1,-1
23,hsa-miR-376a-2-5p,1,1
23,hsa-miR-208b-3p,1,1
23,hsa-miR-6890-5p,1,1
23,hsa-miR-548av-5p,1,1
23,hsa-miR-552-3p,1,1
23,hsa-miR-3685,1,-1
23,hsa-miR-1266-5p,1,-1
23,hsa-miR-4703-5p,1,-1
23,hsa-miR-4769-3p,1,1
23,hsa-mir-29b-1,1,-1
23,hsa-miR-1247-5p,1,1
23,hsa-miR-3187-5p,1,1
23,hsa-miR-526b-5p,1,1
23,hsa-miR-935,1,1
23,hsa-miR-1296-3p,1,1
23,hsa-miR-4632-3p,1,-1
23,hsa-mir-133b,1,-1
23,hsa-miR-3691-5p,1,1
23,hsa-miR-142-3p,1,-1
23,hsa-miR-16-1-3p,1,1
23,hsa-miR-6846-3p,1,1
23,hsa-miR-4680-5p,1,-1
23,hsa-miR-642b-5p,1,-1
23,hsa-miR-3607-3p,1,-1
23,hsa-miR-24-3p,1,1
23,hsa-miR-4635,1,1
23,hsa-miR-6784-3p,1,-1
23,hsa-let-7f-2-3p,1,-1
23,hsa-mir-129-1,1,-1
23,hsa-miR-513a-5p,1,1
23,hsa-miR-486-3p,1,-1
23,hsa-mir-548ah,1,1
23,hsa-mir-548s,1,1
23,hsa-miR-4742-3p,1,1
23,hsa-miR-3194-3p,1,1
23,hsa-miR-3617-5p,1,1
23,hsa-miR-3683,1,1
23,hsa-mir-26a-2,1,1
23,hsa-miR-548ae-3p,1,-1
23,hsa-miR-873-3p,1,-1
23,hsa-miR-3155a|hsa-miR-3155b,1,-1
23,hsa-miR-6886-3p,1,1
23,hsa-miR-6752-3p,1,-1
23,hsa-miR-499a-5p,1,1
23,hsa-miR-7155-3p,1,-1
23,hsa-miR-548c-3p,1,-1
23,hsa-miR-6805-3p,1,-1
23,hsa-miR-4761-5p,1,1
23,hsa-miR-545-3p,1,-1
23,hsa-miR-885-3p,1,1
23,hsa-miR-125a-5p,1,-1
23,hsa-miR-551a,1,-1
23,hsa-miR-483-3p,1,1
23,hsa-miR-152-3p,1,-1
23,hsa-miR-122-3p,1,1
23,hsa-miR-6728-3p,1,-1
23,hsa-miR-23a-5p,1,1
23,hsa-miR-4766-3p,1,-1
23,hsa-miR-3120-3p,1,1
23,hsa-miR-548ab,1,1
23,hsa-miR-409-5p,1,1
23,hsa-miR-4772-3p,1,1
23,hsa-miR-4804-3p,1,1
23,hsa-miR-345-5p,1,-1
23,hsa-mir-548f-2,1,-1
23,hsa-miR-195-5p,1,-1
23,hsa-miR-4699-3p,1,-1
23,hsa-miR-194-3p,1,1
23,hsa-miR-26a-2-3p,1,-1
23,hsa-miR-3622b-3p,1,-1
23,hsa-miR-3155a,1,-1
23,hsa-miR-337-5p,1,1
23,hsa-miR-6747-3p,1,-1
23,hsa-miR-6833-5p,1,-1
23,hsa-miR-99b-5p,1,-1
23,hsa-miR-4724-3p,1,-1
23,hsa-miR-125b-2-3p,1,1
23,hsa-miR-6832-3p,1,1
23,hsa-mir-24-1,1,-1
23,hsa-miR-3921,1,1
23,hsa-miR-589-3p,1,1
23,hsa-miR-5003-3p,1,1
23,hsa-miR-4655-5p,1,-1
23,hsa-miR-6726-3p,1,-1
23,hsa-miR-3614-3p,1,-1
23,hsa-miR-6125,1,-1
23,hsa-miR-4779,1,1
23,hsa-miR-1236-5p,1,-1
23,hsa-miR-138-5p,1,1
23,hsa-miR-154-3p,1,1
23,hsa-miR-2681-3p,1,1
23,hsa-miR-301b-3p,1,1
23,hsa-miR-3613-5p,1,1
23,hsa-miR-2277-5p,1,1
23,hsa-miR-424-5p,1,1
23,hsa-miR-6826-5p,1,1
23,hsa-miR-548ak,1,1
23,hsa-miR-492,1,1
23,hsa-miR-3529-3p,1,1
23,hsa-miR-6513-3p,1,-1
23,hsa-let-7d,1,-1
23,hsa-miR-329-3p,1,-1
23,hsa-miR-378c,1,1
23,hsa-miR-148a-5p,1,-1
23,hsa-miR-4706,1,1
23,hsa-miR-744-3p,1,-1
23,hsa-miR-509-3-5p,1,1
23,hsa-miR-570-3p,1,1
23,hsa-miR-582-3p,1,1
23,hsa-miR-4660,1,1
23,hsa-miR-188-3p,1,-1
24,hsa-miR-4477a,1,1
24,hsa-miR-4485-3p,1,1
24,hsa-miR-199a-3p|hsa-miR-199b-3p,1,1
24,hsa-miR-3909,1,-1
24,hsa-miR-30c-2-3p,1,1
24,hsa-miR-450a-1-3p,1,-1
24,hsa-miR-1277-5p,1,1
24,hsa-miR-500a-3p,1,-1
24,hsa-miR-26a-1-3p,1,-1
24,hsa-miR-3621,1,-1
24,hsa-miR-3154,1,1
24,hsa-miR-4723-5p,1,1
24,hsa-miR-4712-5p,1,1
24,hsa-miR-3529-3p,1,-1
24,hsa-miR-548q,1,1
24,hsa-miR-431-3p,1,-1
24,hsa-miR-6864-3p,1,1
24,hsa-miR-130b-5p,1,-1
24,hsa-miR-4662a-5p,1,1
24,hsa-miR-4763-5p,1,1
24,hsa-mir-548ah,1,-1
24,hsa-miR-4421,1,1
24,hsa-miR-6883-5p,1,1
24,hsa-miR-4640-5p,1,-1
24,hsa-miR-892a,1,-1
24,hsa-miR-3180-5p,1,-1
24,hsa-miR-664b-3p,1,1
24,hsa-miR-519a-3p,1,-1
24,hsa-miR-4772-3p,1,-1
24,hsa-miR-370-5p,1,-1
24,hsa-miR-769-5p,1,-1
24,hsa-miR-32-3p,1,1
24,hsa-miR-3200-3p,1,-1
24,hsa-miR-544a,1,1
24,hsa-miR-4289,1,-1
24,hsa-miR-6516-3p,1,1
24,hsa-miR-3165,1,1
24,hsa-miR-212-5p,1,-1
24,hsa-miR-6812-5p,1,1
24,hsa-miR-5004-3p,1,1
24,hsa-let-7a-3,1,-1
24,hsa-miR-6815-5p,1,-1
24,hsa-miR-133a-3p,1,-1
24,hsa-miR-6766-3p,1,1
24,hsa-miR-4637,1,-1
24,hsa-miR-3678-5p,1,1
24,hsa-miR-3157-3p,1,-1
24,hsa-miR-624-3p,1,1
24,hsa-miR-6512-5p,1,-1
24,hsa-miR-6746-3p,1,1
24,hsa-miR-466,1,1
24,hsa-miR-3677-3p,1,-1
24,hsa-miR-144-5p,1,1
24,hsa-miR-548bb-3p,1,1
24,hsa-miR-4487,1,1
24,hsa-miR-513c-5p,1,-1
24,hsa-miR-4467,1,1
24,hsa-miR-5090,1,1
24,hsa-miR-4776-5p,1,-1
24,hsa-miR-125b-5p,1,-1
24,hsa-miR-3200-5p,1,-1
24,hsa-miR-6797-3p,1,1
24,hsa-miR-758-3p,1,-1
24,hsa-miR-338-5p,1,-1
24,hsa-miR-6831-3p,1,1
24,hsa-miR-4446-3p,1,-1
24,hsa-miR-1973,1,1
24,hsa-miR-520d-3p,1,1
24,hsa-mir-29b-2,1,1
24,hsa-miR-675-3p,1,1
24,hsa-miR-382-5p,1,1
24,hsa-miR-6832-3p,1,-1
24,hsa-miR-200b-5p,1,1
24,hsa-miR-5695,1,1
24,hsa-miR-19b-1-5p,1,1
24,hsa-miR-766-5p,1,-1
24,hsa-miR-340-3p,1,-1
24,hsa-miR-885-5p,1,-1
24,hsa-miR-6715a-3p,1,-1
24,hsa-miR-1266-3p,1,-1
24,hsa-miR-598-3p,1,-1
24,hsa-miR-4449,1,1
24,hsa-let-7i-3p,1,-1
24,hsa-miR-381-3p,1,-1
24,hsa-miR-548ad-5p|hsa-miR-548ae-5p,1,1
24,hsa-miR-154-5p,1,-1
24,hsa-miR-203a-5p,1,1
24,hsa-miR-6806-3p,1,-1
24,hsa-miR-196a-3p,1,1
24,hsa-mir-151b,1,-1
24,hsa-mir-526a-1,1,-1
24,hsa-miR-154-3p,1,1
24,hsa-miR-183-5p,1,1
24,hsa-miR-2277-3p,1,-1
24,hsa-miR-4786-3p,1,-1
24,hsa-miR-6511b-5p,1,-1
24,hsa-miR-203b-5p,1,1
24,hsa-mir-29b-1,1,-1
24,hsa-miR-3940-5p,1,1
24,hsa-miR-6765-3p,1,1
24,hsa-miR-4803,1,-1
24,hsa-miR-627-5p,1,-1
24,hsa-miR-518f-5p,1,1
24,hsa-miR-516a-3p|hsa-miR-516b-3p,1,1
24,hsa-miR-6866-3p,1,1
24,hsa-miR-4670-5p,1,-1
24,hsa-miR-6890-5p,1,1
24,hsa-miR-4707-3p,1,1
24,hsa-miR-5006-3p,1,1
24,hsa-miR-485-5p,1,1
24,hsa-miR-664a-3p,1,1
24,hsa-miR-744-5p,1,1
24,hsa-miR-5000-5p,1,-1
24,hsa-miR-3130-3p,1,1
24,hsa-miR-548av-3p|hsa-miR-548o-3p,1,-1
24,hsa-miR-659-5p,1,1
24,hsa-miR-4524a-3p,1,-1
24,hsa-miR-2467-5p,1,1
24,hsa-miR-140-5p,1,1
24,hsa-miR-3622b-3p,1,1
24,hsa-miR-218-1-3p,1,-1
24,hsa-miR-516b-5p,1,-1
24,hsa-miR-6511a-5p,1,-1
24,hsa-miR-1179,1,1
24,hsa-miR-1236-5p,1,-1
24,hsa-miR-3667-3p,1,-1
24,hsa-miR-6801-3p,1,1
24,hsa-mir-26a-2,1,1
24,hsa-miR-33b-5p,1,-1
24,hsa-miR-3690,1,1
24,hsa-miR-5009-5p,1,-1
24,hsa-miR-1260b,1,-1
24,hsa-miR-1277-3p,1,1
24,hsa-miR-7974,1,1
24,hsa-miR-410-5p,1,-1
24,hsa-miR-3622a-3p,1,1
24,hsa-miR-1909-3p,1,1
24,hsa-miR-135b-5p,1,1
24,hsa-miR-511-5p,1,1
24,hsa-miR-887-5p,1,1
24,hsa-miR-27a-5p,1,1
24,hsa-miR-6769a-5p,1,-1
24,hsa-miR-3187-3p,1,1
24,hsa-miR-4697-3p,1,1
24,hsa-miR-449b-5p,1,-1
24,hsa-miR-378e,1,-1
24,hsa-miR-6878-5p,1,1
24,hsa-miR-198,1,-1
24,hsa-miR-195-5p,1,1
24,hsa-miR-24-3p,1,-1
24,hsa-miR-636,1,1
24,hsa-miR-4738-5p,1,1
24,hsa-miR-4536-5p,1,-1
24,hsa-miR-654-3p,1,-1
24,hsa-miR-642b-3p,1,1
24,hsa-miR-191-3p,1,-1
24,hsa-miR-4742-5p,1,1
24,hsa-miR-3944-5p,1,-1
24,hsa-miR-6840-3p,1,1
24,hsa-miR-499b-3p,1,1
24,hsa-miR-128-1-5p,1,1
24,hsa-miR-6889-5p,1,1
24,hsa-miR-7704,1,-1
24,hsa-miR-3934-5p,1,1
24,hsa-miR-4645-3p,1,-1
24,hsa-miR-3130-5p,1,-1
24,hsa-miR-3616-5p,1,1
24,hsa-miR-3174,1,1
24,hsa-miR-7160-5p,1,-1
24,hsa-mir-106a,1,1
24,hsa-miR-5681a,1,-1
24,hsa-miR-3160-3p,1,1
24,hsa-miR-6738-3p,1,1
24,hsa-miR-6855-3p,1,-1
24,hsa-miR-6802-5p,1,-1
24,hsa-miR-6748-3p,1,-1
24,hsa-let-7c,1,1
24,hsa-miR-4662a-3p,1,-1
24,hsa-miR-3133,1,-1
24,hsa-miR-4783-5p,1,-1
24,hsa-miR-2392,1,1
24,hsa-miR-372-3p,1,-1
24,hsa-miR-186-5p,1,-1
24,hsa-miR-4787-5p,1,-1
24,hsa-miR-6125,1,1
24,hsa-miR-6862-5p,1,1
24,hsa-miR-486-3p,1,1
24,hsa-mir-26a-1,1,-1
24,hsa-miR-548ad-5p|hsa-miR-548ae-5p|hsa-miR-548ay-5p,1,1
24,hsa-miR-18b-5p,1,1
24,hsa-miR-4654,1,-1
24,hsa-miR-4676-5p,1,-1
24,hsa-miR-141-5p,1,-1
24,hsa-miR-3591-3p,1,-1
24,hsa-miR-3660,1,1
24,hsa-miR-184,1,-1
24,hsa-miR-6818-5p,1,1
24,hsa-miR-6734-3p,1,1
24,hsa-miR-6509-5p,1,1
24,hsa-miR-6876-3p,1,1
24,hsa-miR-3911,1,1
24,hsa-miR-411-3p,1,1
24,hsa-miR-218-2-3p,1,-1
24,hsa-mir-548f-2,1,1
24,hsa-miR-6811-5p,1,-1
24,hsa-miR-548ar-5p,1,-1
24,hsa-miR-6793-3p,1,1
24,hsa-miR-1307-5p,1,1
24,hsa-mir-520c,1,1
24,hsa-miR-6512-3p,1,-1
24,hsa-miR-520c-3p|hsa-miR-520f-3p,1,1
24,hsa-miR-6809-3p,1,-1
24,hsa-miR-559,1,-1
24,hsa-miR-155-5p,1,-1
24,hsa-miR-4632-3p,1,-1
24,hsa-miR-6503-5p,1,-1
24,hsa-miR-5189-3p,1,1
24,hsa-miR-181b-2-3p,1,-1
24,hsa-miR-378i,1,-1
24,hsa-miR-520g-5p,1,1
24,hsa-miR-33a-3p,1,1
24,hsa-miR-7155-5p,1,1
24,hsa-miR-1304-5p,1,-1
24,hsa-mir-365b,1,1
24,hsa-miR-4670-3p,1,-1
24,hsa-miR-101-3p,1,-1
24,hsa-miR-1286,1,1
24,hsa-miR-4799-5p,1,-1
24,hsa-miR-520f-3p,1,-1
24,hsa-miR-6891-3p,1,-1
24,hsa-miR-4512,1,1
24,hsa-miR-933,1,1
24,hsa-miR-4762-5p,1,-1
24,hsa-miR-219a-5p,1,1
24,hsa-miR-2115-5p,1,-1
24,hsa-miR-6769b-3p,1,1
24,hsa-miR-1972,1,1
24,hsa-miR-106b-3p,1,-1
24,hsa-miR-3616-3p,1,1
24,hsa-miR-29b-3p,1,-1
24,hsa-miR-6858-5p,1,1
24,hsa-miR-6874-5p,1,-1
24,hsa-miR-3681-3p,1,1
24,hsa-miR-1255a,1,-1
24,hsa-miR-3688-5p,1,-1
24,hsa-miR-1908-5p,1,1
24,hsa-miR-518a-3p,1,-1
24,hsa-miR-3688-3p,1,1
24,hsa-miR-375,1,1
24,hsa-miR-128-3p,1,1
24,hsa-miR-130b-3p,1,-1
24,hsa-miR-579-3p,1,1
24,hsa-miR-202-5p,1,-1
24,hsa-miR-5088-3p,1,1
24,hsa-miR-7-5p,1,-1
24,hsa-miR-92b-3p,1,1
24,hsa-miR-590-3p,1,-1
24,hsa-mir-519d,1,1
24,hsa-miR-6839-3p,1,1
24,hsa-miR-331-3p,1,-1
24,hsa-miR-409-3p,1,1
24,hsa-miR-4748,1,-1
24,hsa-miR-489-5p,1,-1
24,hsa-miR-3612,1,1
24,hsa-miR-4664-5p,1,-1
24,hsa-miR-6831-5p,1,1
24,hsa-miR-6761-3p,1,1
24,hsa-miR-218-5p,1,-1
24,hsa-miR-542-3p,1,-1
24,hsa-miR-4699-3p,1,1
24,hsa-miR-491-3p,1,-1
24,hsa-miR-320b,1,-1
24,hsa-miR-181c-5p,1,-1
24,hsa-miR-31-5p,1,1
24,hsa-miR-6788-5p,1,1
24,hsa-miR-138-5p,1,-1
24,hsa-miR-6732-5p,1,-1
24,hsa-miR-1271-5p,1,-1
24,hsa-miR-6715b-3p,1,1
24,hsa-mir-19b-1,1,-1
24,hsa-let-7c-5p,1,-1
24,hsa-miR-1295a,1,1
24,hsa-miR-582-3p,1,1
24,hsa-miR-23c,1,1
24,hsa-miR-7108-5p,1,1
24,hsa-miR-383-5p,1,-1
24,hsa-miR-625-5p,1,1
24,hsa-miR-302c-5p,1,-1
24,hsa-miR-10b-3p,1,-1
24,hsa-miR-6867-3p,1,-1
24,hsa-miR-4706,1,1
24,hsa-miR-100-5p,1,-1
24,hsa-miR-221-3p,1,1
24,hsa-miR-499b-5p,1,1
24,hsa-miR-3939,1,1
24,hsa-miR-3529-5p,1,-1
24,hsa-miR-346,1,-1
24,hsa-miR-624-5p,1,-1
24,hsa-miR-5581-5p,1,-1
24,hsa-miR-7152-3p,1,1
24,hsa-miR-4732-3p,1,-1
24,hsa-mir-101-1,1,1
24,hsa-miR-1323,1,1
24,hsa-miR-452-5p,1,1
24,hsa-miR-578,1,1
24,hsa-miR-4317,1,-1
24,hsa-miR-376a-3p,1,-1
24,hsa-miR-642a-3p,1,-1
24,hsa-miR-6876-5p,1,-1
24,hsa-miR-323a-5p,1,1
24,hsa-miR-219a-1-3p,1,-1
24,hsa-miR-326,1,1
24,hsa-miR-26b-3p,1,-1
24,hsa-miR-134-5p,1,-1
24,hsa-miR-7853-5p,1,1
24,hsa-miR-302e,1,-1
24,hsa-miR-192-5p,1,1
24,hsa-miR-4731-3p,1,-1
24,hsa-let-7a-5p,1,1
24,hsa-miR-4774-5p,1,-1
24,hsa-miR-3944-3p,1,1
24,hsa-miR-6852-5p,1,1
24,hsa-miR-3198,1,-1
24,hsa-miR-6751-3p,1,-1
24,hsa-miR-378g,1,-1
24,hsa-miR-19b-2-5p,1,1
24,hsa-miR-581,1,1
24,hsa-miR-4521,1,-1
24,hsa-miR-6770-3p,1,-1
24,hsa-miR-451a,1,1
24,hsa-miR-2277-5p,1,1
24,hsa-miR-5579-5p,1,-1
24,hsa-miR-4660,1,-1
24,hsa-miR-26b-5p,1,1
24,hsa-miR-592,1,-1
24,hsa-miR-3163,1,-1
24,hsa-miR-6758-3p,1,1
