subject,team,mirna,expressed
16,team_halfTP-halfFP,hsa-miR-100-3p,1
16,team_halfTP-halfFP,hsa-miR-6827-3p,1
16,team_halfTP-halfFP,hsa-miR-1228-5p,1
16,team_halfTP-halfFP,hsa-miR-3117-5p,1
16,team_halfTP-halfFP,hsa-mir-320c-1,1
16,team_halfTP-halfFP,hsa-miR-25-5p,1
16,team_halfTP-halfFP,hsa-miR-6816-5p,1
16,team_halfTP-halfFP,hsa-miR-6513-3p,1
16,team_halfTP-halfFP,hsa-miR-6804-5p,1
16,team_halfTP-halfFP,hsa-miR-597-3p,1
16,team_halfTP-halfFP,hsa-miR-3162-5p,1
17,team_halfTP-halfFP,hsa-miR-5580-5p,1
17,team_halfTP-halfFP,hsa-miR-33b-3p,1
17,team_halfTP-halfFP,hsa-miR-509-5p,1
17,team_halfTP-halfFP,hsa-miR-302b-5p,1
17,team_halfTP-halfFP,hsa-mir-133b,1
17,team_halfTP-halfFP,hsa-miR-296-3p,1
17,team_halfTP-halfFP,hsa-miR-548as-3p,1
17,team_halfTP-halfFP,hsa-let-7i-5p,1
17,team_halfTP-halfFP,hsa-miR-6847-5p,1
17,team_halfTP-halfFP,hsa-miR-3934-5p,1
17,team_halfTP-halfFP,hsa-miR-6739-5p,1
17,team_halfTP-halfFP,hsa-miR-6745,1
17,team_halfTP-halfFP,hsa-miR-4714-5p,1
17,team_halfTP-halfFP,hsa-miR-425-5p,1
17,team_halfTP-halfFP,hsa-miR-1538,1
17,team_halfTP-halfFP,hsa-miR-6513-3p,1
17,team_halfTP-halfFP,hsa-miR-514a-5p,1
17,team_halfTP-halfFP,hsa-miR-3133,1
17,team_halfTP-halfFP,hsa-miR-100-3p,1
17,team_halfTP-halfFP,hsa-miR-548al,1
17,team_halfTP-halfFP,hsa-miR-6827-3p,1
17,team_halfTP-halfFP,hsa-miR-1228-5p,1
17,team_halfTP-halfFP,hsa-miR-664a-5p,1
17,team_halfTP-halfFP,hsa-miR-335-3p,1
17,team_halfTP-halfFP,hsa-miR-25-5p,1
17,team_halfTP-halfFP,hsa-miR-1248,1
17,team_halfTP-halfFP,hsa-miR-30b-3p,1
17,team_halfTP-halfFP,hsa-miR-3117-5p,1
17,team_halfTP-halfFP,hsa-miR-6816-5p,1
17,team_halfTP-halfFP,hsa-miR-219a-5p,1
18,team_halfTP-halfFP,hsa-miR-1538,1
18,team_halfTP-halfFP,hsa-miR-6877-5p,1
18,team_halfTP-halfFP,hsa-miR-3928-3p,1
18,team_halfTP-halfFP,hsa-miR-548av-5p,1
18,team_halfTP-halfFP,hsa-miR-125b-2-3p,1
18,team_halfTP-halfFP,hsa-miR-509-5p,1
18,team_halfTP-halfFP,hsa-miR-376a-2-5p,1
18,team_halfTP-halfFP,hsa-miR-302b-5p,1
18,team_halfTP-halfFP,hsa-miR-6745,1
18,team_halfTP-halfFP,hsa-let-7i-5p,1
18,team_halfTP-halfFP,hsa-miR-302b-3p,1
18,team_halfTP-halfFP,hsa-mir-133b,1
18,team_halfTP-halfFP,hsa-miR-1293,1
18,team_halfTP-halfFP,hsa-miR-370-3p,1
18,team_halfTP-halfFP,hsa-miR-33b-3p,1
18,team_halfTP-halfFP,hsa-miR-1228-5p,1
18,team_halfTP-halfFP,hsa-miR-1295b-3p,1
18,team_halfTP-halfFP,hsa-miR-597-3p,1
18,team_halfTP-halfFP,hsa-miR-25-5p,1
18,team_halfTP-halfFP,hsa-mir-320c-1,1
18,team_halfTP-halfFP,hsa-miR-100-3p,1
18,team_halfTP-halfFP,hsa-miR-335-3p,1
18,team_halfTP-halfFP,hsa-miR-449c-5p,1
18,team_halfTP-halfFP,hsa-miR-4477a,1
18,team_halfTP-halfFP,hsa-miR-196b-3p,1
18,team_halfTP-halfFP,hsa-miR-6734-3p,1
18,team_halfTP-halfFP,hsa-miR-3162-5p,1
18,team_halfTP-halfFP,hsa-miR-302c-3p,1
18,team_halfTP-halfFP,hsa-miR-6804-5p,1
18,team_halfTP-halfFP,hsa-miR-3117-5p,1
19,team_halfTP-halfFP,hsa-miR-296-3p,1
19,team_halfTP-halfFP,hsa-miR-5580-5p,1
19,team_halfTP-halfFP,hsa-miR-137,1
19,team_halfTP-halfFP,hsa-miR-33b-3p,1
19,team_halfTP-halfFP,hsa-miR-6745,1
19,team_halfTP-halfFP,hsa-miR-548an,1
19,team_halfTP-halfFP,hsa-miR-3928-3p,1
19,team_halfTP-halfFP,hsa-miR-548as-3p,1
19,team_halfTP-halfFP,hsa-miR-425-5p,1
19,team_halfTP-halfFP,hsa-miR-125b-2-3p,1
19,team_halfTP-halfFP,hsa-miR-302b-5p,1
19,team_halfTP-halfFP,hsa-miR-6877-5p,1
19,team_halfTP-halfFP,hsa-miR-6829-3p,1
19,team_halfTP-halfFP,hsa-miR-370-3p,1
19,team_halfTP-halfFP,hsa-miR-96-3p,1
19,team_halfTP-halfFP,hsa-miR-597-3p,1
19,team_halfTP-halfFP,hsa-miR-1228-5p,1
19,team_halfTP-halfFP,hsa-miR-30b-3p,1
19,team_halfTP-halfFP,hsa-miR-196b-3p,1
19,team_halfTP-halfFP,hsa-miR-6513-3p,1
19,team_halfTP-halfFP,hsa-miR-25-5p,1
19,team_halfTP-halfFP,hsa-miR-302c-3p,1
19,team_halfTP-halfFP,hsa-miR-3133,1
19,team_halfTP-halfFP,hsa-miR-1248,1
19,team_halfTP-halfFP,hsa-miR-885-5p,1
19,team_halfTP-halfFP,hsa-miR-548al,1
19,team_halfTP-halfFP,hsa-miR-4477a,1
19,team_halfTP-halfFP,hsa-miR-6804-5p,1
19,team_halfTP-halfFP,hsa-miR-1295b-3p,1
19,team_halfTP-halfFP,hsa-miR-100-3p,1
20,team_halfTP-halfFP,hsa-miR-33b-3p,1
20,team_halfTP-halfFP,hsa-miR-3934-5p,1
20,team_halfTP-halfFP,hsa-miR-296-3p,1
20,team_halfTP-halfFP,hsa-miR-6829-3p,1
20,team_halfTP-halfFP,hsa-miR-548av-5p,1
20,team_halfTP-halfFP,hsa-miR-6847-5p,1
20,team_halfTP-halfFP,hsa-miR-125b-2-3p,1
20,team_halfTP-halfFP,hsa-miR-6739-5p,1
20,team_halfTP-halfFP,hsa-miR-550b-3p,1
20,team_halfTP-halfFP,hsa-miR-376a-2-5p,1
20,team_halfTP-halfFP,hsa-miR-5580-5p,1
20,team_halfTP-halfFP,hsa-let-7i-5p,1
20,team_halfTP-halfFP,hsa-miR-548as-3p,1
20,team_halfTP-halfFP,hsa-miR-548an,1
20,team_halfTP-halfFP,hsa-miR-302b-3p,1
20,team_halfTP-halfFP,hsa-miR-664a-5p,1
20,team_halfTP-halfFP,hsa-miR-196b-3p,1
20,team_halfTP-halfFP,hsa-miR-6827-3p,1
20,team_halfTP-halfFP,hsa-miR-520g-3p|hsa-miR-520h,1
20,team_halfTP-halfFP,hsa-miR-4731-5p,1
20,team_halfTP-halfFP,hsa-miR-4477a,1
20,team_halfTP-halfFP,hsa-miR-449c-5p,1
20,team_halfTP-halfFP,hsa-miR-4719,1
20,team_halfTP-halfFP,hsa-miR-6816-5p,1
20,team_halfTP-halfFP,hsa-miR-885-5p,1
20,team_halfTP-halfFP,hsa-miR-6804-5p,1
20,team_halfTP-halfFP,hsa-miR-597-3p,1
20,team_halfTP-halfFP,hsa-let-7f-5p,1
20,team_halfTP-halfFP,hsa-miR-1295b-3p,1
20,team_halfTP-halfFP,hsa-miR-219a-5p,1
21,team_halfTP-halfFP,hsa-miR-370-3p,1
21,team_halfTP-halfFP,hsa-miR-96-3p,1
21,team_halfTP-halfFP,hsa-miR-1538,1
21,team_halfTP-halfFP,hsa-miR-376a-2-5p,1
21,team_halfTP-halfFP,hsa-miR-548an,1
21,team_halfTP-halfFP,hsa-miR-6739-5p,1
21,team_halfTP-halfFP,hsa-miR-509-5p,1
21,team_halfTP-halfFP,hsa-miR-302b-5p,1
21,team_halfTP-halfFP,hsa-miR-1293,1
21,team_halfTP-halfFP,hsa-miR-5580-5p,1
21,team_halfTP-halfFP,hsa-miR-425-5p,1
21,team_halfTP-halfFP,hsa-miR-33b-3p,1
21,team_halfTP-halfFP,hsa-miR-302b-3p,1
21,team_halfTP-halfFP,hsa-mir-133b,1
21,team_halfTP-halfFP,hsa-miR-3928-3p,1
21,team_halfTP-halfFP,hsa-miR-1228-5p,1
21,team_halfTP-halfFP,hsa-miR-520g-3p|hsa-miR-520h,1
21,team_halfTP-halfFP,hsa-miR-3117-5p,1
21,team_halfTP-halfFP,hsa-miR-885-5p,1
21,team_halfTP-halfFP,hsa-miR-1295b-3p,1
21,team_halfTP-halfFP,hsa-mir-320c-1,1
21,team_halfTP-halfFP,hsa-miR-597-3p,1
21,team_halfTP-halfFP,hsa-miR-6513-3p,1
21,team_halfTP-halfFP,hsa-miR-4477a,1
21,team_halfTP-halfFP,hsa-let-7f-5p,1
21,team_halfTP-halfFP,hsa-miR-6816-5p,1
21,team_halfTP-halfFP,hsa-miR-3133,1
21,team_halfTP-halfFP,hsa-miR-6734-3p,1
21,team_halfTP-halfFP,hsa-miR-1248,1
21,team_halfTP-halfFP,hsa-miR-449c-5p,1
22,team_halfTP-halfFP,hsa-miR-1538,1
22,team_halfTP-halfFP,hsa-miR-6745,1
22,team_halfTP-halfFP,hsa-miR-509-5p,1
22,team_halfTP-halfFP,hsa-miR-550b-3p,1
22,team_halfTP-halfFP,hsa-miR-3136-5p,1
22,team_halfTP-halfFP,hsa-miR-296-3p,1
22,team_halfTP-halfFP,hsa-miR-302b-5p,1
22,team_halfTP-halfFP,hsa-miR-6739-5p,1
22,team_halfTP-halfFP,hsa-miR-33b-3p,1
22,team_halfTP-halfFP,hsa-miR-1293,1
22,team_halfTP-halfFP,hsa-miR-3928-3p,1
22,team_halfTP-halfFP,hsa-miR-4714-5p,1
22,team_halfTP-halfFP,hsa-miR-425-5p,1
22,team_halfTP-halfFP,hsa-mir-133b,1
22,team_halfTP-halfFP,hsa-miR-3934-5p,1
22,team_halfTP-halfFP,hsa-miR-6804-5p,1
22,team_halfTP-halfFP,hsa-miR-30b-3p,1
22,team_halfTP-halfFP,hsa-miR-6734-3p,1
22,team_halfTP-halfFP,hsa-miR-449c-5p,1
22,team_halfTP-halfFP,hsa-miR-1248,1
22,team_halfTP-halfFP,hsa-miR-6827-3p,1
22,team_halfTP-halfFP,hsa-miR-664a-5p,1
22,team_halfTP-halfFP,hsa-miR-3162-5p,1
22,team_halfTP-halfFP,hsa-miR-25-5p,1
22,team_halfTP-halfFP,hsa-miR-548al,1
22,team_halfTP-halfFP,hsa-miR-3117-5p,1
22,team_halfTP-halfFP,hsa-miR-335-3p,1
22,team_halfTP-halfFP,hsa-miR-514a-5p,1
22,team_halfTP-halfFP,hsa-miR-4477a,1
22,team_halfTP-halfFP,hsa-miR-520g-3p|hsa-miR-520h,1
23,team_halfTP-halfFP,hsa-miR-370-3p,1
23,team_halfTP-halfFP,hsa-miR-125b-2-3p,1
23,team_halfTP-halfFP,hsa-miR-3136-5p,1
23,team_halfTP-halfFP,hsa-miR-550b-3p,1
23,team_halfTP-halfFP,hsa-miR-548as-3p,1
23,team_halfTP-halfFP,hsa-miR-33b-3p,1
23,team_halfTP-halfFP,hsa-miR-6847-5p,1
23,team_halfTP-halfFP,hsa-miR-6745,1
23,team_halfTP-halfFP,hsa-miR-4714-5p,1
23,team_halfTP-halfFP,hsa-miR-5580-5p,1
23,team_halfTP-halfFP,hsa-miR-1538,1
23,team_halfTP-halfFP,hsa-miR-6877-5p,1
23,team_halfTP-halfFP,hsa-miR-548av-5p,1
23,team_halfTP-halfFP,hsa-miR-550a-5p,1
23,team_halfTP-halfFP,hsa-miR-302b-5p,1
23,team_halfTP-halfFP,hsa-miR-4719,1
23,team_halfTP-halfFP,hsa-miR-6734-3p,1
23,team_halfTP-halfFP,hsa-let-7f-5p,1
23,team_halfTP-halfFP,hsa-miR-6804-5p,1
23,team_halfTP-halfFP,hsa-miR-3117-5p,1
23,team_halfTP-halfFP,hsa-miR-885-5p,1
23,team_halfTP-halfFP,hsa-miR-25-5p,1
23,team_halfTP-halfFP,hsa-miR-3162-5p,1
23,team_halfTP-halfFP,hsa-miR-3133,1
23,team_halfTP-halfFP,hsa-miR-548al,1
23,team_halfTP-halfFP,hsa-miR-1295b-3p,1
23,team_halfTP-halfFP,hsa-miR-4477a,1
23,team_halfTP-halfFP,hsa-miR-520g-3p|hsa-miR-520h,1
23,team_halfTP-halfFP,hsa-miR-100-3p,1
23,team_halfTP-halfFP,hsa-miR-219a-5p,1
24,team_halfTP-halfFP,hsa-mir-133b,1
24,team_halfTP-halfFP,hsa-miR-302b-3p,1
24,team_halfTP-halfFP,hsa-miR-5580-5p,1
24,team_halfTP-halfFP,hsa-miR-1538,1
24,team_halfTP-halfFP,hsa-miR-1293,1
24,team_halfTP-halfFP,hsa-miR-4714-5p,1
24,team_halfTP-halfFP,hsa-miR-3928-3p,1
24,team_halfTP-halfFP,hsa-miR-96-3p,1
24,team_halfTP-halfFP,hsa-miR-3934-5p,1
24,team_halfTP-halfFP,hsa-miR-296-3p,1
24,team_halfTP-halfFP,hsa-miR-125b-2-3p,1
24,team_halfTP-halfFP,hsa-miR-33b-3p,1
24,team_halfTP-halfFP,hsa-miR-509-5p,1
24,team_halfTP-halfFP,hsa-miR-6829-3p,1
24,team_halfTP-halfFP,hsa-miR-370-3p,1
24,team_halfTP-halfFP,hsa-mir-320c-1,1
24,team_halfTP-halfFP,hsa-miR-6513-3p,1
24,team_halfTP-halfFP,hsa-miR-1228-5p,1
24,team_halfTP-halfFP,hsa-miR-6827-3p,1
24,team_halfTP-halfFP,hsa-miR-885-5p,1
24,team_halfTP-halfFP,hsa-miR-4719,1
24,team_halfTP-halfFP,hsa-miR-25-5p,1
24,team_halfTP-halfFP,hsa-miR-6804-5p,1
24,team_halfTP-halfFP,hsa-miR-520g-3p|hsa-miR-520h,1
24,team_halfTP-halfFP,hsa-miR-664a-5p,1
24,team_halfTP-halfFP,hsa-miR-6816-5p,1
24,team_halfTP-halfFP,hsa-miR-3162-5p,1
24,team_halfTP-halfFP,hsa-miR-4731-5p,1
24,team_halfTP-halfFP,hsa-miR-196b-3p,1
24,team_halfTP-halfFP,hsa-miR-1248,1
25,team_halfTP-halfFP,hsa-miR-550b-3p,1
25,team_halfTP-halfFP,hsa-miR-3136-5p,1
25,team_halfTP-halfFP,hsa-miR-296-3p,1
25,team_halfTP-halfFP,hsa-let-7i-5p,1
25,team_halfTP-halfFP,hsa-miR-6877-5p,1
25,team_halfTP-halfFP,hsa-miR-302b-5p,1
25,team_halfTP-halfFP,hsa-miR-1293,1
25,team_halfTP-halfFP,hsa-miR-1538,1
25,team_halfTP-halfFP,hsa-miR-6847-5p,1
25,team_halfTP-halfFP,hsa-miR-425-5p,1
25,team_halfTP-halfFP,hsa-miR-302b-3p,1
25,team_halfTP-halfFP,hsa-miR-96-3p,1
25,team_halfTP-halfFP,hsa-miR-548as-3p,1
25,team_halfTP-halfFP,hsa-miR-3934-5p,1
25,team_halfTP-halfFP,hsa-miR-376a-2-5p,1
25,team_halfTP-halfFP,hsa-let-7f-5p,1
25,team_halfTP-halfFP,hsa-miR-302c-3p,1
25,team_halfTP-halfFP,hsa-miR-100-3p,1
25,team_halfTP-halfFP,hsa-miR-6513-3p,1
25,team_halfTP-halfFP,hsa-miR-514a-5p,1
25,team_halfTP-halfFP,hsa-miR-3117-5p,1
25,team_halfTP-halfFP,hsa-miR-520g-3p|hsa-miR-520h,1
25,team_halfTP-halfFP,hsa-miR-4719,1
25,team_halfTP-halfFP,hsa-miR-1248,1
25,team_halfTP-halfFP,hsa-miR-885-5p,1
25,team_halfTP-halfFP,hsa-miR-6804-5p,1
25,team_halfTP-halfFP,hsa-mir-320c-1,1
25,team_halfTP-halfFP,hsa-miR-548al,1
25,team_halfTP-halfFP,hsa-miR-1228-5p,1
25,team_halfTP-halfFP,hsa-miR-3133,1
26,team_halfTP-halfFP,hsa-miR-548an,1
26,team_halfTP-halfFP,hsa-miR-6877-5p,1
26,team_halfTP-halfFP,hsa-miR-125b-2-3p,1
26,team_halfTP-halfFP,hsa-miR-4714-5p,1
26,team_halfTP-halfFP,hsa-miR-302b-3p,1
26,team_halfTP-halfFP,hsa-miR-1293,1
26,team_halfTP-halfFP,hsa-miR-6829-3p,1
26,team_halfTP-halfFP,hsa-miR-3136-5p,1
26,team_halfTP-halfFP,hsa-miR-425-5p,1
26,team_halfTP-halfFP,hsa-miR-96-3p,1
26,team_halfTP-halfFP,hsa-miR-6847-5p,1
26,team_halfTP-halfFP,hsa-miR-6745,1
26,team_halfTP-halfFP,hsa-miR-548as-3p,1
26,team_halfTP-halfFP,hsa-miR-3928-3p,1
26,team_halfTP-halfFP,hsa-let-7i-5p,1
26,team_halfTP-halfFP,hsa-miR-885-5p,1
26,team_halfTP-halfFP,hsa-miR-1295b-3p,1
26,team_halfTP-halfFP,hsa-miR-4477a,1
26,team_halfTP-halfFP,hsa-miR-548al,1
26,team_halfTP-halfFP,hsa-miR-3117-5p,1
26,team_halfTP-halfFP,hsa-miR-3162-5p,1
26,team_halfTP-halfFP,hsa-miR-4719,1
26,team_halfTP-halfFP,hsa-miR-6827-3p,1
26,team_halfTP-halfFP,hsa-let-7f-5p,1
26,team_halfTP-halfFP,hsa-miR-3133,1
26,team_halfTP-halfFP,hsa-miR-520g-3p|hsa-miR-520h,1
26,team_halfTP-halfFP,hsa-miR-219a-5p,1
26,team_halfTP-halfFP,hsa-miR-100-3p,1
26,team_halfTP-halfFP,hsa-miR-449c-5p,1
26,team_halfTP-halfFP,hsa-miR-1228-5p,1
27,team_halfTP-halfFP,hsa-miR-370-3p,1
27,team_halfTP-halfFP,hsa-miR-302b-3p,1
27,team_halfTP-halfFP,hsa-miR-6847-5p,1
27,team_halfTP-halfFP,hsa-miR-550b-3p,1
27,team_halfTP-halfFP,hsa-miR-548an,1
27,team_halfTP-halfFP,hsa-miR-302b-5p,1
27,team_halfTP-halfFP,hsa-miR-1293,1
27,team_halfTP-halfFP,hsa-miR-33b-3p,1
27,team_halfTP-halfFP,hsa-miR-6739-5p,1
27,team_halfTP-halfFP,hsa-miR-3136-5p,1
27,team_halfTP-halfFP,hsa-miR-96-3p,1
27,team_halfTP-halfFP,hsa-miR-548av-5p,1
27,team_halfTP-halfFP,hsa-miR-137,1
27,team_halfTP-halfFP,hsa-let-7i-5p,1
27,team_halfTP-halfFP,hsa-miR-6829-3p,1
27,team_halfTP-halfFP,hsa-miR-6804-5p,1
27,team_halfTP-halfFP,hsa-miR-6816-5p,1
27,team_halfTP-halfFP,hsa-miR-1295b-3p,1
27,team_halfTP-halfFP,hsa-miR-1228-5p,1
27,team_halfTP-halfFP,hsa-miR-4719,1
27,team_halfTP-halfFP,hsa-miR-3162-5p,1
27,team_halfTP-halfFP,hsa-miR-219a-5p,1
27,team_halfTP-halfFP,hsa-miR-664a-5p,1
27,team_halfTP-halfFP,hsa-miR-597-3p,1
27,team_halfTP-halfFP,hsa-miR-6513-3p,1
27,team_halfTP-halfFP,hsa-miR-30b-3p,1
27,team_halfTP-halfFP,hsa-miR-514a-5p,1
27,team_halfTP-halfFP,hsa-miR-4477a,1
27,team_halfTP-halfFP,hsa-let-7f-5p,1
27,team_halfTP-halfFP,hsa-miR-196b-3p,1
28,team_halfTP-halfFP,hsa-miR-6739-5p,1
28,team_halfTP-halfFP,hsa-miR-4714-5p,1
28,team_halfTP-halfFP,hsa-miR-548av-5p,1
28,team_halfTP-halfFP,hsa-miR-6745,1
28,team_halfTP-halfFP,hsa-miR-125b-2-3p,1
28,team_halfTP-halfFP,hsa-miR-137,1
28,team_halfTP-halfFP,hsa-miR-1293,1
28,team_halfTP-halfFP,hsa-miR-550a-5p,1
28,team_halfTP-halfFP,hsa-miR-425-5p,1
28,team_halfTP-halfFP,hsa-miR-5580-5p,1
28,team_halfTP-halfFP,hsa-miR-3934-5p,1
28,team_halfTP-halfFP,hsa-miR-376a-2-5p,1
28,team_halfTP-halfFP,hsa-miR-1538,1
28,team_halfTP-halfFP,hsa-miR-296-3p,1
28,team_halfTP-halfFP,hsa-miR-3928-3p,1
28,team_halfTP-halfFP,hsa-miR-514a-5p,1
28,team_halfTP-halfFP,hsa-miR-3133,1
28,team_halfTP-halfFP,hsa-miR-449c-5p,1
28,team_halfTP-halfFP,hsa-miR-664a-5p,1
28,team_halfTP-halfFP,hsa-miR-196b-3p,1
28,team_halfTP-halfFP,hsa-miR-3162-5p,1
28,team_halfTP-halfFP,hsa-miR-548al,1
28,team_halfTP-halfFP,hsa-mir-320c-1,1
28,team_halfTP-halfFP,hsa-miR-302c-3p,1
28,team_halfTP-halfFP,hsa-miR-6827-3p,1
28,team_halfTP-halfFP,hsa-miR-4731-5p,1
28,team_halfTP-halfFP,hsa-miR-1248,1
28,team_halfTP-halfFP,hsa-miR-4719,1
28,team_halfTP-halfFP,hsa-let-7f-5p,1
28,team_halfTP-halfFP,hsa-miR-100-3p,1
29,team_halfTP-halfFP,hsa-miR-3934-5p,1
29,team_halfTP-halfFP,hsa-miR-1293,1
29,team_halfTP-halfFP,hsa-miR-509-5p,1
29,team_halfTP-halfFP,hsa-miR-6847-5p,1
29,team_halfTP-halfFP,hsa-miR-548as-3p,1
29,team_halfTP-halfFP,hsa-miR-137,1
29,team_halfTP-halfFP,hsa-miR-3136-5p,1
29,team_halfTP-halfFP,hsa-miR-6739-5p,1
29,team_halfTP-halfFP,hsa-miR-96-3p,1
29,team_halfTP-halfFP,hsa-miR-425-5p,1
29,team_halfTP-halfFP,hsa-miR-6745,1
29,team_halfTP-halfFP,hsa-miR-3928-3p,1
29,team_halfTP-halfFP,hsa-miR-548an,1
29,team_halfTP-halfFP,hsa-miR-33b-3p,1
29,team_halfTP-halfFP,hsa-miR-548av-5p,1
29,team_halfTP-halfFP,hsa-miR-196b-3p,1
29,team_halfTP-halfFP,hsa-miR-514a-5p,1
29,team_halfTP-halfFP,hsa-miR-6513-3p,1
29,team_halfTP-halfFP,hsa-miR-219a-5p,1
29,team_halfTP-halfFP,hsa-miR-885-5p,1
29,team_halfTP-halfFP,hsa-miR-100-3p,1
29,team_halfTP-halfFP,hsa-miR-4477a,1
29,team_halfTP-halfFP,hsa-miR-4719,1
29,team_halfTP-halfFP,hsa-miR-25-5p,1
29,team_halfTP-halfFP,hsa-miR-6804-5p,1
29,team_halfTP-halfFP,hsa-miR-6734-3p,1
29,team_halfTP-halfFP,hsa-miR-1248,1
29,team_halfTP-halfFP,hsa-miR-4731-5p,1
29,team_halfTP-halfFP,hsa-miR-664a-5p,1
29,team_halfTP-halfFP,hsa-let-7f-5p,1
30,team_halfTP-halfFP,hsa-miR-6847-5p,1
30,team_halfTP-halfFP,hsa-miR-1538,1
30,team_halfTP-halfFP,hsa-miR-3136-5p,1
30,team_halfTP-halfFP,hsa-miR-6739-5p,1
30,team_halfTP-halfFP,hsa-miR-376a-2-5p,1
30,team_halfTP-halfFP,hsa-miR-550a-5p,1
30,team_halfTP-halfFP,hsa-miR-6829-3p,1
30,team_halfTP-halfFP,hsa-miR-425-5p,1
30,team_halfTP-halfFP,hsa-miR-548as-3p,1
30,team_halfTP-halfFP,hsa-miR-296-3p,1
30,team_halfTP-halfFP,hsa-miR-125b-2-3p,1
30,team_halfTP-halfFP,hsa-miR-33b-3p,1
30,team_halfTP-halfFP,hsa-miR-96-3p,1
30,team_halfTP-halfFP,hsa-miR-3928-3p,1
30,team_halfTP-halfFP,hsa-miR-137,1
30,team_halfTP-halfFP,hsa-miR-449c-5p,1
30,team_halfTP-halfFP,hsa-let-7f-5p,1
30,team_halfTP-halfFP,hsa-mir-320c-1,1
30,team_halfTP-halfFP,hsa-miR-520g-3p|hsa-miR-520h,1
30,team_halfTP-halfFP,hsa-miR-100-3p,1
30,team_halfTP-halfFP,hsa-miR-597-3p,1
30,team_halfTP-halfFP,hsa-miR-6816-5p,1
30,team_halfTP-halfFP,hsa-miR-4477a,1
30,team_halfTP-halfFP,hsa-miR-664a-5p,1
30,team_halfTP-halfFP,hsa-miR-6827-3p,1
30,team_halfTP-halfFP,hsa-miR-219a-5p,1
30,team_halfTP-halfFP,hsa-miR-196b-3p,1
30,team_halfTP-halfFP,hsa-miR-1248,1
30,team_halfTP-halfFP,hsa-miR-6804-5p,1
30,team_halfTP-halfFP,hsa-miR-1228-5p,1
31,team_halfTP-halfFP,hsa-miR-370-3p,1
31,team_halfTP-halfFP,hsa-miR-550b-3p,1
31,team_halfTP-halfFP,hsa-miR-6739-5p,1
31,team_halfTP-halfFP,hsa-mir-133b,1
31,team_halfTP-halfFP,hsa-miR-6829-3p,1
31,team_halfTP-halfFP,hsa-miR-5580-5p,1
31,team_halfTP-halfFP,hsa-miR-302b-5p,1
31,team_halfTP-halfFP,hsa-miR-376a-2-5p,1
31,team_halfTP-halfFP,hsa-miR-509-5p,1
31,team_halfTP-halfFP,hsa-miR-33b-3p,1
31,team_halfTP-halfFP,hsa-miR-1538,1
31,team_halfTP-halfFP,hsa-miR-550a-5p,1
31,team_halfTP-halfFP,hsa-miR-548av-5p,1
31,team_halfTP-halfFP,hsa-miR-125b-2-3p,1
31,team_halfTP-halfFP,hsa-miR-6847-5p,1
31,team_halfTP-halfFP,hsa-miR-4477a,1
31,team_halfTP-halfFP,hsa-miR-219a-5p,1
31,team_halfTP-halfFP,hsa-miR-520g-3p|hsa-miR-520h,1
31,team_halfTP-halfFP,hsa-miR-6816-5p,1
31,team_halfTP-halfFP,hsa-miR-4731-5p,1
31,team_halfTP-halfFP,hsa-miR-6827-3p,1
31,team_halfTP-halfFP,hsa-miR-885-5p,1
31,team_halfTP-halfFP,hsa-miR-664a-5p,1
31,team_halfTP-halfFP,hsa-miR-548al,1
31,team_halfTP-halfFP,hsa-miR-449c-5p,1
31,team_halfTP-halfFP,hsa-miR-25-5p,1
31,team_halfTP-halfFP,hsa-miR-6804-5p,1
31,team_halfTP-halfFP,hsa-miR-4719,1
31,team_halfTP-halfFP,hsa-mir-320c-1,1
31,team_halfTP-halfFP,hsa-miR-335-3p,1
32,team_halfTP-halfFP,hsa-miR-3136-5p,1
32,team_halfTP-halfFP,hsa-miR-6877-5p,1
32,team_halfTP-halfFP,hsa-miR-370-3p,1
32,team_halfTP-halfFP,hsa-miR-6745,1
32,team_halfTP-halfFP,hsa-miR-548av-5p,1
32,team_halfTP-halfFP,hsa-miR-1538,1
32,team_halfTP-halfFP,hsa-miR-6829-3p,1
32,team_halfTP-halfFP,hsa-miR-550b-3p,1
32,team_halfTP-halfFP,hsa-miR-6847-5p,1
32,team_halfTP-halfFP,hsa-miR-3934-5p,1
32,team_halfTP-halfFP,hsa-miR-4714-5p,1
32,team_halfTP-halfFP,hsa-miR-550a-5p,1
32,team_halfTP-halfFP,hsa-miR-1293,1
32,team_halfTP-halfFP,hsa-miR-302b-5p,1
32,team_halfTP-halfFP,hsa-miR-137,1
32,team_halfTP-halfFP,hsa-miR-4477a,1
32,team_halfTP-halfFP,hsa-miR-520g-3p|hsa-miR-520h,1
32,team_halfTP-halfFP,hsa-miR-1228-5p,1
32,team_halfTP-halfFP,hsa-miR-6734-3p,1
32,team_halfTP-halfFP,hsa-miR-6816-5p,1
32,team_halfTP-halfFP,hsa-miR-885-5p,1
32,team_halfTP-halfFP,hsa-miR-25-5p,1
32,team_halfTP-halfFP,hsa-miR-548al,1
32,team_halfTP-halfFP,hsa-miR-4731-5p,1
32,team_halfTP-halfFP,hsa-miR-664a-5p,1
32,team_halfTP-halfFP,hsa-miR-1248,1
32,team_halfTP-halfFP,hsa-miR-100-3p,1
32,team_halfTP-halfFP,hsa-miR-3133,1
32,team_halfTP-halfFP,hsa-miR-1295b-3p,1
